length_url,length_hostname,ip,nb_hyphens,nb_dots,nb_at,nb_and,nb_underscore,nb_percent,nb_slash,nb_colon,nb_comma,port,tld_in_path,tld_in_subdomain,shortening_service,path_extension,nb_redirection,nb_external_redirection,login_form,iframe,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,dns_record,status,has_https
263,179,1,1,14,0,1,2,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,299,-1,0,1,0
22,6,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,-1,0,1,1
89,21,0,0,3,0,1,1,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,178,918,0,1,0
28,19,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,683,5890,0,0,1
49,26,0,0,3,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,353,8046,0,0,0
45,36,0,2,4,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,228,5616,0,1,1
30,22,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,36,5442,0,1,0
54,10,0,1,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,99,3188,0,1,0
29,22,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,-1,0,0,0
86,16,0,1,3,1,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,406,3977,0,1,0
26,18,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,364,1,0,1,0
83,20,1,0,2,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,199,4549,0,0,1
49,28,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,363,1,0,1,1
33,12,1,0,2,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,1257,8969,0,0,0
40,18,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,293,9205,0,0,0
56,18,0,3,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1994,8697,0,0,0
27,18,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,145,3873,0,0,1
70,33,0,4,3,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,293,4821,0,0,0
128,120,0,0,10,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,300,65,0,1,0
25,6,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,1,0,-1,0,1,0
33,16,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2807,8517,0,0,1
52,16,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,900,3118,0,0,1
31,22,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,351,7318,0,0,1
41,32,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,374,7295,0,1,1
33,24,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,187,6022,0,0,1
32,23,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,363,1,0,1,1
66,30,0,1,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,307,3346,0,0,0
85,14,0,7,2,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,1,0,1165,5409,0,0,1
52,20,0,0,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,906,7129,0,0,1
109,19,0,8,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,448,4300,0,0,1
84,20,0,6,1,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,136,2785,0,0,0
110,16,0,1,2,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,2976,8346,0,1,1
171,25,1,1,2,0,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,730,1095,0,1,0
17,9,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0
19,12,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7557,0,0,0
98,14,1,0,4,0,0,1,0,10,1,0,0,1,1,0,0,1,1,0,0,0,1,0,-1,1,1,0
32,24,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,340,2581,0,1,0
28,20,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,1
64,31,0,0,3,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,952,7083,0,1,0
40,16,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,902,7133,0,0,1
132,32,0,1,2,0,0,2,0,7,3,0,0,1,0,1,0,1,0,0,0,0,0,381,8019,0,1,1
124,24,0,2,2,0,0,4,0,7,3,0,0,1,0,1,0,1,0,0,0,0,0,381,8019,0,1,1
51,18,0,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,270,3747,0,1,0
141,48,1,0,2,0,0,0,0,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,-1,0,1,1
126,50,1,1,4,0,2,2,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,25,3993,0,1,0
21,14,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,189,4924,0,0,0
53,14,0,0,2,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,116,11205,0,0,0
27,18,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,112,-1,0,0,1
76,14,1,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,446,1379,0,1,0
79,32,0,6,2,0,0,0,0,4,1,0,0,0,0,0,0,2,0,1,0,1,0,615,4133,0,0,0
77,23,1,0,1,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,77,5767,0,1,0
35,18,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,135,7169,0,0,1
56,21,0,2,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,827,6842,0,0,1
49,22,0,0,3,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1791,7705,0,0,0
41,20,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,900,6769,0,0,0
84,20,1,0,2,0,0,0,2,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-1,0,1,0
29,20,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,91,8309,0,0,1
21,12,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,1
35,13,0,0,3,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,271,5572,0,0,0
28,19,0,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
97,25,0,0,5,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,1,1
36,14,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,543,2744,0,1,0
63,19,0,2,3,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1685,8176,0,0,1
24,17,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,202,3086,0,0,0
40,33,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,374,7295,0,1,0
85,17,0,1,2,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,607,4505,0,1,0
56,39,0,2,5,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,217,5627,0,1,0
49,11,0,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,338,393,1,1,0
23,10,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,138,-2,0,1,1
64,16,0,1,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,324,2232,0,1,1
46,20,0,1,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,525,205,0,1,1
36,9,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,677,1880,0,1,0
29,22,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1766,5904,0,0,0
55,28,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,6831,1,1,0
45,25,0,0,2,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,2505,6260,0,0,0
33,25,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,665,-1,0,0,0
231,23,1,1,3,0,2,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,63,-1,0,1,1
30,17,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-1,0,1,1
31,23,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,190,6749,0,0,0
27,18,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,251,-1,0,0,1
81,27,1,0,2,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,77,5767,0,1,0
58,16,1,4,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,487,7913,0,0,1
28,19,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,373,7296,0,0,1
25,16,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,354,2568,0,0,1
87,13,0,0,5,0,0,0,0,7,1,0,0,1,0,0,0,0,0,1,0,1,0,159,1302,0,1,0
28,19,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,248,5230,0,0,1
133,13,0,12,2,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,252,5956,0,0,1
26,17,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,1
36,15,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,1191,6478,0,1,0
29,15,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,106,990,0,1,1
37,28,0,1,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,374,7295,0,1,1
33,24,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,220,4893,0,0,1
47,15,0,4,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1418,5886,0,0,0
26,17,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3205,7753,0,0,1
93,22,0,1,5,1,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,132,4250,0,1,0
44,27,0,0,4,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12706,0,0,0
34,26,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,726,7308,0,1,0
63,22,0,5,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,732,2190,0,0,0
56,36,0,2,5,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,230,5613,0,1,1
28,20,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,230,5614,0,1,1
51,21,0,4,3,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,270,4478,0,0,0
50,16,0,0,3,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,147,3141,0,1,0
70,17,0,1,3,0,0,0,0,6,1,0,0,0,0,0,0,2,0,0,0,0,0,339,7696,0,0,0
41,12,0,0,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0
74,17,1,4,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,3151,5615,0,0,0
26,17,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,17,8018,0,0,1
114,19,0,10,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,654,4093,0,0,1
49,26,0,1,1,0,0,0,0,4,1,0,0,1,0,0,0,2,0,0,0,0,1,0,-1,0,1,0
26,17,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1
42,14,0,1,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,694,9897,0,0,1
28,19,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1352,0,0,1
29,20,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
32,15,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,230,-1,0,0,0
34,25,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,215,2706,0,1,1
51,27,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,84,3934,0,1,0
78,17,0,7,2,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,75,7596,0,0,1
43,29,0,0,4,0,0,0,0,3,1,0,0,0,1,0,0,4,0,0,0,1,0,224,3429,0,1,0
154,28,0,1,2,0,1,3,0,7,5,0,1,1,0,1,0,1,0,0,0,0,0,381,8018,0,1,1
35,26,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,308,3345,0,0,1
54,22,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1964,-1,0,0,0
35,27,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,240,3047,0,0,0
25,16,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1549,0,0,1
27,19,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,201,1626,0,0,0
61,12,1,0,4,0,0,0,0,5,1,0,0,1,1,0,0,0,0,1,0,1,1,0,-1,1,1,0
41,30,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4748,0,1,0
47,13,0,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,283,-1,0,1,0
19,11,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,0
38,18,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1476,5098,0,0,1
64,19,0,3,3,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,120,3167,0,0,0
271,20,1,0,5,0,2,1,0,10,1,0,0,1,0,0,0,1,0,1,0,1,0,286,4096,0,1,0
50,10,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,118,0,1,0
80,23,1,6,3,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,616,7785,0,0,1
67,28,0,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,146,219,0,1,1
282,30,1,1,3,0,3,4,7,7,1,0,0,1,0,1,0,0,0,1,0,0,0,382,8018,0,1,1
144,37,0,2,2,0,0,3,0,7,3,0,0,1,1,1,0,1,0,0,0,0,0,382,8018,0,1,1
52,20,0,1,1,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,1,0,216,1244,0,1,0
28,19,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,116,7555,0,0,1
50,20,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,3482,8045,0,0,1
60,19,0,1,3,0,1,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,53,1408,0,0,0
87,18,0,4,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,986,5222,0,0,1
35,18,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,211,155,0,1,0
102,15,1,0,4,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,778,4701,0,1,0
63,23,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,137,7534,0,0,1
36,27,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,84,2837,0,1,1
21,12,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1417,7714,0,0,1
238,17,1,8,3,0,3,1,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,158,9338,0,1,1
36,13,1,0,4,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,-1,1,1,0
38,29,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1765,6636,0,0,1
88,14,1,2,5,0,0,0,0,7,1,0,0,1,1,0,0,2,1,0,0,0,1,0,-1,1,1,0
29,21,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,242,7062,1,1,0
27,17,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,226,-1,1,1,0
101,15,0,1,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,2976,8346,0,1,1
18,11,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1656,-1,0,0,0
27,15,0,0,2,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,299,7006,0,1,0
28,15,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,2973,8349,0,0,1
36,14,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,200,2357,0,1,0
53,14,0,0,2,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,299,7371,0,0,0
66,13,1,1,3,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,1,2812,5589,0,1,0
35,26,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,374,7295,0,1,1
27,13,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,127,968,0,1,1
21,13,1,0,3,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,1,1,0,-1,1,1,0
123,19,0,15,2,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1099,7380,0,0,0
47,18,0,0,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,582,6723,0,0,0
59,15,0,3,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1294,5280,0,0,1
15,4,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,1,0,0,-1,0,1,0
26,18,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,790,8704,0,0,0
82,36,0,3,5,0,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,231,5612,0,1,1
77,16,0,0,2,0,0,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,358,6216,0,0,1
38,13,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,343,6672,0,1,1
39,32,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,374,7295,0,1,0
42,15,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,404,7266,0,0,1
33,19,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,309,4805,0,0,1
53,36,0,3,2,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,373,7296,0,1,0
44,16,0,1,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,206,3081,0,0,0
23,15,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,360,2101,0,0,0
17,10,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,193,903,0,0,0
26,18,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,128,2063,0,0,0
129,54,1,1,5,0,2,2,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,25,3992,0,1,0
42,34,0,2,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,287,808,0,1,0
52,19,0,0,2,0,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,632,6673,0,0,0
27,19,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,345,1846,0,0,0
43,14,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,1,0,147,7159,0,0,0
28,20,0,1,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,372,7297,0,0,0
97,21,0,1,3,0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,1,0,430,7969,0,0,1
28,20,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2479,2634,0,1,0
27,19,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,210,1617,0,0,0
35,19,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,56,674,0,1,0
62,19,0,2,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,82,8683,0,0,1
127,50,1,1,4,0,2,2,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,15,4003,0,1,1
29,22,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,313,7359,0,1,0
33,16,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,747,4001,0,1,0
72,17,0,1,3,0,1,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,231,6344,0,0,0
33,25,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,203,4180,0,0,1
40,18,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,296,9202,0,0,0
61,42,0,2,5,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,227,5616,0,1,0
51,32,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,3,0,0,0,1,0,291,3727,0,0,0
44,10,0,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3297,9486,0,0,1
259,12,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,146,4967,0,1,0
57,21,0,0,2,0,0,0,0,7,1,0,0,0,0,0,0,2,0,0,0,0,0,916,2736,0,1,0
31,22,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,202,1259,0,0,1
47,15,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
93,26,0,6,3,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,326,2230,0,0,0
49,18,0,1,2,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,297,9201,0,0,0
22,13,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
45,21,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1
105,29,0,1,2,0,0,0,0,6,3,0,0,0,0,1,0,1,0,0,0,0,0,381,8019,0,1,1
109,21,0,0,4,1,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,351,14,0,1,1
40,33,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,108,4274,0,0,0
24,5,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,-1,0,1,0
37,17,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,1,0,1,0,1,0,243,852,0,1,0
152,13,0,20,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1343,7422,0,0,1
124,46,1,0,5,0,2,2,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,25,3993,0,1,1
35,15,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,353,6951,0,1,0
126,50,1,1,4,0,2,2,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,25,3993,0,1,0
51,24,0,1,3,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,38,5440,0,0,0
126,61,1,4,3,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,170,1656,0,1,0
49,25,0,0,2,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,2509,6256,0,0,0
46,17,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1869,2879,0,0,1
31,16,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2804,8520,0,0,1
45,15,0,0,2,0,0,2,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,505,8831,0,0,0
36,27,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,586,7449,0,0,1
56,29,0,0,2,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,55,3232,0,0,0
54,19,0,0,2,0,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,633,6672,0,0,0
76,50,1,1,4,0,0,0,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,25,3993,0,1,0
29,20,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,200,1991,0,0,1
70,16,0,1,2,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,2974,8348,0,1,1
22,14,1,0,3,0,0,0,0,3,1,0,0,1,1,0,0,1,1,0,0,0,1,0,-1,1,1,0
46,38,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,248,5230,0,0,0
53,15,0,4,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1421,5883,0,0,0
105,20,0,0,5,0,0,0,0,10,1,0,0,1,0,0,0,1,0,1,0,1,0,285,4097,0,1,0
64,18,1,0,2,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,351,7685,0,0,1
29,20,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,190,3097,0,0,1
47,18,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,497,7403,0,0,0
126,61,1,4,3,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,168,1658,0,1,0
37,28,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,587,7448,0,0,1
42,20,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,251,9247,0,0,1
15,8,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1617,0,0,0
44,13,1,0,3,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,692,2595,0,0,0
71,23,0,1,3,0,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,60,8705,0,0,0
72,25,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,182,6028,0,1,1
48,24,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,3197,8125,0,0,1
29,22,0,1,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,644,5200,0,0,0
